5257,Standing,5594
5257,Sitting,5595
5258,Stairs,5596
5258,Standing,5597
5258,Kneeling,5598
5259,Standing,5599
5259,Kneeling,5600
5260,Back,5601
5260,Front,5602
5261,Standing,5603
5261,Kneeling,5604
5261,Sitting,5605
5262,Back,5606
5262,Middle,5607
5262,Front,5608
5263,Front,5609
5263,Back,5610
5264,Front,5611
5264,Back,5612
5265,Front,5613
5265,Second,5614
5265,Back,5615
5266,Front,5616
5266,Back,5617
5267,Kneeling,5618
5267,Standing,5619
5268,Front,5620
5268,Back,5621
5269,Front,5622
5269,Back,5623
5270,Left to Right,5624
5271,Front,5625
5271,Back Row,5626
5272,Sitting,5627
5272,Kneeling,5628
5272,Standing,5629
5273,Front,5630
5273,Middle,5631
5273,Back,5632
5274,Front,5633
5274,Back,5634
5275,Front,5635
5275,Back,5636
5276,Front,5637
5276,Back,5638
,Fourth,10679
10405,Standing,10950
10405,Sitting,10951
10406,Top,10952
10406,Second,10953
10406,Third,10954
10407,Standing,10955
10407,Kneeling,10956
10408,Standing,10957
10408,Kneeling,10958
10409,Top,10959
10409,Second,10960
10409,Third,10961
10410,Top,10962
10410,Second,10963
10410,Third,10964
10411,Standing,10965
10411,Sitting,10966
10412,Standing,10967
10413,3rd,10968
10413,2nd,10969
10413,1st,10970
10414,Back,10971
10414,Front,10972
10415,Standing,10973
10415,Seated,10974
10416,4th,10975
10416,3rd,10976
10416,2nd,10977
10416,1st,10978
10417,Standing,10979
10417,Seated,10980
10418,Standing,10981
10419,Back,10982
10419,Front,10983
10420,Standing,10984
10420,Seated,10985
10421,Standing,10986
10421,Kneeling,10987
10421,Seated,10988
10422,Standing,10989
10422,6th,10990
10422,5th,10991
10422,4th,10992
10422,3rd,10993
10422,2nd,10994
10423,4th,10995
10423,3rd,10996
10423,2nd,10997
10423,1st,10998
10424,Front,10999
10424,Back,11000
10425,Standing,11001
10425,Kneeling,11002
